stretch_exponent,coefficient_of_variation,adaptive_model_seconds,nonadaptive_model_seconds,uncalibrated_reduction_percent,predicted_reduction_percent,regime
2.1083333333333334,1.9030002881351837,219.273987011,272.7034959342642,19.592528045971033,20.45003197365774,extrapolation
2.1166666666666667,1.9071417672963389,219.58654569660482,273.17906875111873,19.61809274023834,20.47671555496672,extrapolation
2.125,1.911278852105451,219.89912221171477,273.6537626646864,19.64330398001444,20.503030212182324,extrapolation
2.1333333333333333,1.9154115221442687,220.2117148307018,274.12757442037196,19.66816351973068,20.528977776521888,extrapolation
2.1416666666666666,1.9195397571299835,220.5243218207081,274.60050080548297,19.692673110993507,20.554560076254216,extrapolation
2.15,1.9236635369267718,220.83694144220948,275.07253864967345,19.716834502529995,20.57977893664272,extrapolation
2.158333333333333,1.927782841556698,221.1495719495615,275.54368482536285,19.74064944013355,20.60463617988875,extrapolation
2.1666666666666665,1.931897651210004,221.46221159152827,276.01393624812823,19.764119666609734,20.62913362507504,extrapolation
2.175,1.936007946254811,221.7748586117943,276.48328987707123,19.78724692172216,20.65327308810923,extrapolation
2.183333333333333,1.9401137072462533,222.0875112494612,276.9517427151622,19.81003294213876,20.677056381667803,extrapolation
2.1916666666666664,1.9442149149350632,222.40016773952786,277.419291809559,19.832479461378025,20.70048531513995,extrapolation
2.2,1.9483115502756276,222.71282631335507,277.8859342519028,19.854588209755693,20.72356169457195,extrapolation
2.2083333333333335,1.9524035944335503,223.02548519911616,278.35166717859255,19.876360914331684,20.746287322611746,extrapolation
2.216666666666667,1.9564910287927084,223.33814262223228,278.81648777103595,19.897799298857276,20.768663998453842,extrapolation
2.225,1.960573834961857,223.65079680579342,279.2803932558793,19.918905083722624,20.79069351778452,extrapolation
2.2333333333333334,1.9646519947807748,223.9634459709663,279.7433809052173,19.939679985904785,20.812377672727564,extrapolation
2.2416666666666667,1.968725490325975,224.27608833738796,280.2054480367811,19.960125718915922,20.833718251790234,extrapolation
2.25,1.972794303916012,224.58872212354683,280.66659201410766,19.980243992752115,20.85471703980981,extrapolation
2.2583333333333333,1.9768584181163715,224.90134554715064,281.12681024668933,20.000036513842538,20.875375817900558,extrapolation
2.2666666666666666,1.9809178157439877,225.21395682548248,281.58610019010473,20.01950498499898,20.895696363401033,extrapolation
2.275,1.9849724798713921,225.52655417574317,282.0444593461305,20.038651105366142,20.915680449822204,extrapolation
2.283333333333333,1.9890223938305027,225.83913581538437,282.5018852628375,20.05747657037211,20.93532984679577,extrapolation
2.2916666666666665,1.9930675412160737,226.15169996242776,282.95837553466697,20.07598307167956,20.954646320023212,extrapolation
2.3,1.9971079058888244,226.46424483577448,283.4139278024919,20.094172297137437,20.973631631225366,extrapolation
2.308333333333333,2.0011434719782537,226.77676865550325,283.86853975366154,20.112045930733288,20.992287538092665,extrapolation
2.3166666666666664,2.005174223885151,227.089269643158,284.3222091220294,20.1296056525459,21.01061579423572,extrapolation
2.325,2.009200146283823,227.401746022025,284.7749336879668,20.146853138698873,21.028618149136825,extrapolation
2.3333333333333335,2.0132212241240466,227.71419601740013,285.22671127836065,20.163790061314582,21.046296348101958,extrapolation
2.341666666666667,2.017237442632756,228.02661785684643,285.67753976659765,20.180418088468834,21.063652132213402,extrapolation
2.35,2.0212487873154763,228.33900977044226,286.12741707253343,20.196738884146075,21.080687238283023,extrapolation
2.3583333333333334,2.0252552439575204,228.65136999101983,286.5763411624489,20.212754108195437,21.097403398806374,extrapolation
2.3666666666666667,2.0292567986249486,228.9636967543955,287.02431004899273,20.22846541628713,21.1138023419172,extrapolation
2.375,2.0332534376653144,229.2759882995905,287.47132179111156,20.243874459869836,21.129885791342943,extrapolation
2.3833333333333333,2.0372451477081928,229.58824286904397,287.9173744939673,20.258982886128504,21.145655466360708,extrapolation
2.3916666666666666,2.0412319156655108,229.90045870881713,288.36246630884284,20.273792337943025,21.16111308175412,extrapolation
2.4,2.045213728731684,230.2126340687899,288.80659543303574,20.288304453847473,21.176260347770793,extrapolation
2.408333333333333,2.0491905743835725,230.52476720284977,289.2497601097412,20.302520867990072,21.19109897008052,extrapolation
2.4166666666666665,2.0531624403802544,230.8368563690726,289.69195862792355,20.316443210093954,21.205630649734342,extrapolation
2.425,2.0571293147626415,231.14889982989666,290.13318932217743,20.330073105418442,21.219857083124122,extrapolation
2.433333333333333,2.0610911858529306,231.46089585228953,290.5734505725794,20.343412174721298,21.23377996194314,extrapolation
2.4416666666666664,2.065048042253902,231.77284270790705,291.01274080452816,20.356462034221472,21.24740097314721,extrapolation
2.45,2.068999872848082,232.08473867324767,291.4510584885778,20.369224295562734,21.26072179891674,extrapolation
2.4583333333333335,2.0729466667967555,232.39658202979808,291.8884021402594,20.3817005657779,21.273744116619362,extrapolation
2.466666666666667,2.0768884135388634,232.70837106417343,292.32477031989464,20.39389244725387,21.286469598773454,extrapolation
2.475,2.080825102789763,233.02010406825204,292.7601616324024,20.40580153769747,21.298899913012505,extrapolation
2.4833333333333334,2.084756724539884,233.331779339303,293.1945747270948,20.417429430101837,21.311036722049995,extrapolation
2.4916666666666667,2.0886832690532615,233.64339518010863,293.62800829746686,20.428777712713767,21.322881683645328,extrapolation
2.5,2.0926047268659738,233.95494989908144,294.06046108097854,20.43984796900159,21.334436450570323,extrapolation
